ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
25979	dehydrogenase/reductase 7B	DHRS7B	-0.513158172454782	-1	-0.831238513638551	-1	-0.390945492129559	0
51763	inositol polyphosphate-5-phosphatase K	INPP5K	-0.566705843698131	0	-0.857809333918755	-1	-0.310905964995008	0
10426	tubulin gamma complex associated protein 3	TUBGCP3	-0.709768890498218	-1	-0.613874976374055	-1	-0.412009484440429	-1
2976	general transcription factor IIIC subunit 2	GTF3C2	-0.577377295716207	-1	-0.692288703108758	-1	-0.466138549305478	-1
64146	peptide deformylase, mitochondrial	PDF	-0.692512784606382	-1	-0.4703793310376	-1	-0.576133922656203	-1
51024	fission, mitochondrial 1	FIS1	-0.41487131958174	0	-0.592855501543605	-1	-0.731948566889873	-1
9121	solute carrier family 16 member 5	SLC16A5	-0.853203434288842	-1	-0.862015059448675	-1	-0.0245266139177591	0
25939	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	SAMHD1	-0.447907999401782	-1	-0.667803811462949	-1	-0.624764412078694	-1
92579	glucose-6-phosphatase catalytic subunit 3	G6PC3	-0.510509977552386	-1	-0.689596592823392	-1	-0.540411506037175	-1
51300	translocase of inner mitochondrial membrane domain containing 1	TIMMDC1	-0.380875658852098	-1	-0.774410480939759	-1	-0.586402193792528	-1
8518	elongator complex protein 1	ELP1	-0.417820481193143	0	-0.796416595277766	-1	-0.528219479858235	-1
56916	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	SMARCAD1	-0.451564116147299	0	-0.640146300447942	-1	-0.650930593015593	-1
55526	dehydrogenase E1 and transketolase domain containing 1	DHTKD1	-0.808407831265743	-1	-1.08512586219128	-1	0.148984697603156	0
7507	XPA, DNA damage recognition and repair factor	XPA	-0.491415413564091	-1	-0.684169201932347	-1	-0.568983697902169	-1
10280	sigma non-opioid intracellular receptor 1	SIGMAR1	-0.577331974647162	0	-0.734173916430626	-1	-0.434848966814313	0
22929	selenophosphate synthetase 1	SEPHS1	-0.54898412006405	-1	-0.578973753483369	-1	-0.620852493462396	-1
10465	peptidylprolyl isomerase H	PPIH	-0.485549834699905	-1	-0.607906315635821	-1	-0.656120060124065	-1
1388	activating transcription factor 6 beta	ATF6B	-0.418643966861531	-1	-0.703478002152416	-1	-0.627648193319784	-1
84329	hydrogen voltage gated channel 1	HVCN1	-0.67286177669183	-1	-0.960105616695122	-1	-0.116903617546068	0
51385	zinc finger protein 589	ZNF589	-0.665872872614154	-1	-0.710923288843537	-1	-0.37375327374972	0
55256	acireductone dioxygenase 1	ADI1	-0.421984352928684	0	-0.485776804680935	-1	-0.844282137887603	-1
1777	deoxyribonuclease 2, lysosomal	DNASE2	-0.528463544169071	0	-0.720181648670652	-1	-0.504290349707285	0
79665	DEAH-box helicase 40	DHX40	-0.689253076780167	-1	-0.719646915296476	-1	-0.344044092588637	0
86	actin like 6A	ACTL6A	-0.463837496123048	0	-0.711412333310548	-1	-0.580198294326804	-1
114826	SET and MYND domain containing 4	SMYD4	-0.935866345336297	-1	-0.949004625834261	-1	0.127302532820865	0
124446	transmembrane protein 219	TMEM219	-0.553127125013051	-1	-0.749721988664319	-1	-0.455081974530149	-1
8078	ubiquitin specific peptidase 5	USP5	-0.385431244261552	0	-0.656483890564022	-1	-0.716259973385746	-1
124997	WD repeat domain 81	WDR81	-0.771514818601602	-1	-0.70224198503133	-1	-0.28651703778741	0
120	adducin 3	ADD3	-0.494277039251559	0	-1.04559148051209	-1	-0.220530413861502	0
79664	interactor of little elongation complex ELL subunit 2	ICE2	-0.586981292222884	-1	-0.822580784926766	-1	-0.351777367129374	0
51719	calcium binding protein 39	CAB39	-0.374392563206037	0	-0.594796875078693	-1	-0.79224094300873	-1
4723	NADH:ubiquinone oxidoreductase core subunit V1	NDUFV1	-0.392154861911406	0	-0.659298533311384	-1	-0.710872144626443	-1
10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	-0.752217836586091	-1	-0.871719050702133	-1	-0.139947712929356	0
3059	hematopoietic cell-specific Lyn substrate 1	HCLS1	-0.383549990783157	-1	-0.517711702304087	-1	-0.864583070870523	-1
8340	H2B clustered histone 13	H2BC13	-0.789230402241994	-1	-0.726086707632993	-1	-0.252801461769028	0
206358	solute carrier family 36 member 1	SLC36A1	-0.341316918586791	0	-0.509823731459258	-1	-0.917022618406737	-1
1939	eukaryotic translation initiation factor 2D	EIF2D	-0.349936603627087	0	-0.614585495697888	-1	-0.804379746609868	-1
23112	trinucleotide repeat containing adaptor 6B	TNRC6B	-0.906530295892699	-1	-0.806860071991297	-1	-0.0564883795136328	0
144811	laccase domain containing 1	LACC1	-0.204182917135203	0	-0.656254610876628	0	-0.911117023306922	-1
9	N-acetyltransferase 1	NAT1	-0.78161020059426	-1	-0.693068926407728	-1	-0.297360158673666	0
8727	catenin alpha like 1	CTNNAL1	-0.0785202341106128	0	-0.428745405561454	0	-1.26509618147683	-1
8289	AT-rich interaction domain 1A	ARID1A	-0.829291361104712	-1	-0.701862021146379	-1	-0.241328755233651	0
57613	family with sequence similarity 234 member B	FAM234B	-0.778161515259791	-1	-0.837370162896505	-1	-0.157370484692004	0
5256	phosphorylase kinase regulatory subunit alpha 2	PHKA2	-0.464784684685778	-1	-0.751990180127416	-1	-0.556337802949425	-1
55746	nucleoporin 133	NUP133	-0.502011743795643	0	-0.714009180498795	-1	-0.557949862702593	0
5351	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	PLOD1	-0.464138343793381	0	-0.735747508887336	-1	-0.576396793119363	0
9131	apoptosis inducing factor mitochondria associated 1	AIFM1	-0.526602890269642	0	-0.658920831896395	-1	-0.591124836408847	-1
2954	glutathione S-transferase zeta 1	GSTZ1	-0.293519036035139	0	-0.700691609413202	-1	-0.782632233237068	-1
51003	mediator complex subunit 31	MED31	-0.569186535753236	-1	-0.667977716569844	-1	-0.540683581623517	-1
85002	family with sequence similarity 86 member B1	FAM86B1	-0.450518884328933	0	-0.713218274668565	-1	-0.614229058043746	-1
4931	nuclear VCP like	NVL	-0.641185777863383	-1	-0.67108860094168	-1	-0.46714427756185	-1
949	scavenger receptor class B member 1	SCARB1	-0.372013845236598	0	-0.744982617478655	-1	-0.662891072197114	0
1854	deoxyuridine triphosphatase	DUT	-0.305235140460452	0	-0.477369232358912	-1	-0.998459125803363	-1
25801	grancalcin	GCA	-0.401172111904025	0	-0.627317553464572	0	-0.753160293998553	-1
677	ZFP36 ring finger protein like 1	ZFP36L1	-0.5983140764254	0	-0.754481169140927	-1	-0.430646599799973	0
57215	THAP domain containing 11	THAP11	-0.966483504346314	-1	-0.718354002757557	-1	-0.101851397900532	0
8458	transcription termination factor 2	TTF2	-0.649517415448724	-1	-0.811104412521903	-1	-0.326758707370084	0
23092	Rho GTPase activating protein 26	ARHGAP26	-0.336954836265807	0	-0.462275951353442	-1	-0.990444863829152	-1
7867	MAPK activated protein kinase 3	MAPKAPK3	-0.498741177178957	-1	-0.480976966913911	-1	-0.809972653355661	-1
1073	cofilin 2	CFL2	-0.90579750977194	-1	-0.543050969760698	0	-0.34129347937629	0
1967	eukaryotic translation initiation factor 2B subunit alpha	EIF2B1	-0.553691313510411	-1	-0.78911352388366	-1	-0.448966418367252	-1
64963	mitochondrial ribosomal protein S11	MRPS11	-0.569585413349881	-1	-0.68497297578652	-1	-0.53740039108323	-1
84928	transmembrane protein 209	TMEM209	-0.716529395271374	-1	-0.832409161335409	-1	-0.24346076340451	0
5245	prohibitin	PHB	-0.306925009779274	0	-0.653173294940164	0	-0.833620803897686	-1
79701	2-oxoglutarate and iron dependent oxygenase domain containing 3	OGFOD3	-0.382146801976409	0	-0.685786573394829	-1	-0.725996449237298	-1
6041	ribonuclease L	RNASEL	-0.721963868797337	-1	-0.761651557309621	-1	-0.3124882417537	0
29902	family with sequence similarity 216 member A	FAM216A	-0.823868484922222	-1	-0.713717161266963	-1	-0.260331763748571	0
2124	ecotropic viral integration site 2B	EVI2B	-0.644854444336529	-1	-0.631947153827456	-1	-0.521500619622053	-1
91754	NIMA related kinase 9	NEK9	-0.644651871231092	-1	-0.889277188206394	-1	-0.267827180023989	0
84674	caspase recruitment domain family member 6	CARD6	-0.765950183629014	-1	-0.545430768082975	-1	-0.491053234401981	-1
3017	H2B clustered histone 5	H2BC5	-0.891877780449889	-1	-0.740329754057301	-1	-0.173046240689741	0
53346	transmembrane 6 superfamily member 1	TM6SF1	-0.25363847648474	0	-0.519449885536597	-1	-1.0335463972013	-1
55640	feline leukemia virus subgroup C cellular receptor family member 2	FLVCR2	-0.358064838399919	0	-0.608064587400778	-1	-0.841050597647222	-1
23428	solute carrier family 7 member 8	SLC7A8	-0.378759029909212	0	-0.496640650225622	0	-0.933514771800233	-1
8495	PPFIA binding protein 2	PPFIBP2	-0.915639258943264	-1	-0.761427076491559	-1	-0.131941242865459	0
65993	mitochondrial ribosomal protein S34	MRPS34	-0.739428897593838	-1	-0.683540045039907	-1	-0.389268565724558	0
6603	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	SMARCD2	-0.547207899756131	-1	-0.684175989110583	-1	-0.581266713536355	-1
178	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	-0.510079297691306	0	-0.898774375512234	-1	-0.405167344444486	0
5089	PBX homeobox 2	PBX2	-0.499404796517723	0	-0.701072115613419	-1	-0.615717544250838	-1
93663	Rho GTPase activating protein 18	ARHGAP18	-0.253418826307593	0	-0.64779822764983	-1	-0.915563465143411	-1
7799	PR/SET domain 2	PRDM2	-1.01605869787512	-1	-0.671798989494745	-1	-0.129590295746189	0
219855	solute carrier family 37 member 2	SLC37A2	-0.473937964697971	0	-0.590447089836166	0	-0.755470634915058	-1
285440	cytochrome P450 family 4 subfamily V member 2	CYP4V2	-0.254180297739792	0	-0.469765781631061	0	-1.09597760102096	-1
3013	H2A clustered histone 7	H2AC7	-1.04717875137454	-1	-0.536222635256575	-1	-0.237854434787518	0
79699	zyg-11 family member B, cell cycle regulator	ZYG11B	-0.828301967122703	-1	-0.73980761781136	-1	-0.257547674465819	0
54948	mitochondrial ribosomal protein L16	MRPL16	-0.694356201583139	-1	-0.822170438437812	-1	-0.317447410729319	0
847	catalase	CAT	-0.348184618111397	0	-0.637436959066983	-1	-0.848870634349369	-1
53938	peptidylprolyl isomerase like 3	PPIL3	-0.701304914392313	-1	-0.833878550240845	-1	-0.30335541018176	0
133418	embigin	EMB	-0.151211920509583	0	-0.55358396447342	-1	-1.13580716686704	-1
10653	serine peptidase inhibitor, Kunitz type 2	SPINT2	-0.412926975241575	0	-0.810481918129447	-1	-0.617701399653683	-1
6655	SOS Ras/Rho guanine nucleotide exchange factor 2	SOS2	-0.737041871602854	-1	-0.653349340655419	-1	-0.451710660671301	-1
81627	tRNA methyltransferase 1 like	TRMT1L	-0.868673419956922	-1	-0.62636119523583	-1	-0.34781026727568	0
1441	colony stimulating factor 3 receptor	CSF3R	-0.296248483268485	0	-0.589617741429384	0	-0.959881001762396	-1
51768	transmembrane 7 superfamily member 3	TM7SF3	-0.414294500359084	0	-0.924250356188265	-1	-0.507512391245646	0
3428	interferon gamma inducible protein 16	IFI16	-0.580844312177701	0	-0.604933819926398	-1	-0.660463970727573	-1
10229	coenzyme Q7, hydroxylase	COQ7	-0.218990099672164	0	-0.446792299191614	0	-1.18269034688029	-1
29914	UbiA prenyltransferase domain containing 1	UBIAD1	-0.44498399797968	0	-0.562007696215247	0	-0.843074538653173	-1
3459	interferon gamma receptor 1	IFNGR1	-0.666292215939597	-1	-0.859903899369096	-1	-0.32500794825412	0
5116	pericentrin	PCNT	-0.53076024571781	0	-0.757525597554112	-1	-0.563066185109415	-1
54505	DExH-box helicase 29	DHX29	-0.477424826065372	-1	-0.667540871162672	-1	-0.707548348045917	-1
10313	reticulon 3	RTN3	-0.358840735529705	0	-0.623560188349222	-1	-0.870430781915923	-1
2222	farnesyl-diphosphate farnesyltransferase 1	FDFT1	-0.33338200179416	0	-0.896842895140383	-1	-0.623138744877002	-1
5045	furin, paired basic amino acid cleaving enzyme	FURIN	-0.613911432505342	-1	-0.617663520001054	-1	-0.623707243121116	-1
11078	TRIO and F-actin binding protein	TRIOBP	-0.60916843410584	-1	-0.570890706968672	-1	-0.675776865518845	-1
54946	solute carrier family 41 member 3	SLC41A3	-0.542054946024312	0	-0.692520593245703	-1	-0.624845998094806	0
64755	chromosome 16 open reading frame 58	C16orf58	-0.390707410691167	0	-0.739863044074673	-1	-0.731119355455689	-1
3065	histone deacetylase 1	HDAC1	-0.452974850737458	-1	-0.804172449618285	-1	-0.610329293374715	-1
8692	hyaluronidase 2	HYAL2	-0.54978124231461	-1	-0.725833769630645	-1	-0.592276768415458	-1
283130	solute carrier family 25 member 45	SLC25A45	-0.569769435315056	0	-1.00449011841945	-1	-0.293968891356503	0
3008	H1.4 linker histone, cluster member	H1-4	-0.929356388029403	-1	-1.10416867211733	-1	0.162285664821487	0
91647	ATP synthase mitochondrial F1 complex assembly factor 2	ATPAF2	-0.74787707798377	0	-0.837540353668745	-1	-0.287383698536907	0
11218	DEAD-box helicase 20	DDX20	-0.64846105634599	-1	-0.577602553634559	-1	-0.647296659734492	-1
587	branched chain amino acid transaminase 2	BCAT2	-0.509303467707229	0	-0.765647517743702	-1	-0.599699613813616	0
9070	ASH2 like, histone lysine methyltransferase complex subunit	ASH2L	-0.629410937334271	-1	-0.789274209765134	-1	-0.457261962267349	-1
6693	sialophorin	SPN	-0.193881881023749	0	-0.403061664497411	0	-1.28265541115173	-1
3148	high mobility group box 2	HMGB2	-0.618986498746102	-1	-0.705729388870603	-1	-0.561987980926107	-1
8968	H3 clustered histone 7	H3C7	-0.888419538501084	-1	-0.640421623099169	0	-0.361193411639562	0
27128	cytohesin 4	CYTH4	-0.463285054368106	0	-0.505543908333749	0	-0.921856031017475	-1
22845	dolichol kinase	DOLK	-0.484078583476895	-1	-0.758837308207124	-1	-0.652768182217294	-1
5429	DNA polymerase eta	POLH	-0.650536820127247	-1	-0.766091866884418	-1	-0.480454855625354	0
57658	calcium binding and coiled-coil domain 1	CALCOCO1	-0.542182797026943	0	-0.741219548291651	-1	-0.615288352631088	-1
26268	F-box protein 9	FBXO9	-0.744485784347944	-1	-0.92951291635516	-1	-0.226434053049413	0
115817	dehydrogenase/reductase 1	DHRS1	-0.673467750002361	-1	-0.876617181292817	-1	-0.351987710502739	0
8226	pseudouridine 5'-phosphatase	PUDP	-0.654632159247022	-1	-0.72677165823254	-1	-0.522504737920292	0
65018	PTEN induced kinase 1	PINK1	-0.580095205449192	-1	-0.758623732463231	-1	-0.565311299399482	-1
114885	oxysterol binding protein like 11	OSBPL11	-0.800178516389886	-1	-0.774480274482441	-1	-0.329509852741696	0
1445	C-terminal Src kinase	CSK	-0.773836299329535	-1	-0.541383267149875	-1	-0.589034854296939	-1
6643	sorting nexin 2	SNX2	-0.368147544261953	0	-0.630785838078189	-1	-0.906121187403985	-1
286336	family with sequence similarity 78 member A	FAM78A	-0.704283097901676	-1	-0.70381816291127	-1	-0.497020711072764	-1
23166	stabilin 1	STAB1	-0.151048132950743	0	-0.464499382509592	0	-1.28966985635549	-1
51071	deoxyribose-phosphate aldolase	DERA	-0.56356209933829	-1	-0.811447021798072	-1	-0.533221673174802	-1
8924	HECT and RLD domain containing E3 ubiquitin protein ligase 2	HERC2	-0.678896084527217	0	-0.916529478077736	-1	-0.314008341197892	0
4150	MYC associated zinc finger protein	MAZ	-0.548930134957793	-1	-0.634004462364098	-1	-0.728070566782387	-1
55100	WD repeat domain 70	WDR70	-0.538879976740949	-1	-0.907546030734389	-1	-0.465346996099527	0
5724	platelet activating factor receptor	PTAFR	-0.764587818816429	-1	-1.02800044629613	-1	-0.11919280927394	0
8125	acidic nuclear phosphoprotein 32 family member A	ANP32A	-0.599269426712693	-1	-0.982809598844973	-1	-0.33010418964594	0
843	caspase 10	CASP10	-0.934013623011261	-1	-0.848285637578027	-1	-0.129912534524493	0
580	BRCA1 associated RING domain 1	BARD1	-0.533583954090295	0	-0.525172398355394	0	-0.853508279290656	-1
84869	carbonyl reductase 4	CBR4	-0.786416687499212	-1	-1.06712803231997	-1	-0.0607888752886829	0
29102	drosha ribonuclease III	DROSHA	-0.692836286628587	-1	-0.61368380618288	-1	-0.608433245354957	-1
22796	component of oligomeric golgi complex 2	COG2	-0.725334468493728	-1	-0.655210289165645	-1	-0.534931500322802	0
84273	nitric oxide associated 1	NOA1	-0.811377791118405	-1	-0.823373833028802	-1	-0.282592903104389	0
122961	iron-sulfur cluster assembly 2	ISCA2	-0.929399928112346	-1	-0.945179807059361	-1	-0.0428959603840138	0
79694	mannosidase endo-alpha	MANEA	-0.574889453953762	-1	-0.704471871287566	-1	-0.638247866706877	-1
79882	zinc finger CCCH-type containing 14	ZC3H14	-0.413060812815248	0	-0.627447493863045	-1	-0.877133392212762	-1
79713	IGF like family receptor 1	IGFLR1	-0.494910052301828	0	-0.825524746101506	-1	-0.59741780881328	0
79087	ALG12 alpha-1,6-mannosyltransferase	ALG12	-0.633981558626433	-1	-0.78559018323125	-1	-0.5004859682888	-1
51642	mitochondrial ribosomal protein L48	MRPL48	-0.261358467322363	0	-0.796768018865478	-1	-0.862002313531873	-1
92714	arrestin domain containing 1	ARRDC1	-0.682543049285883	-1	-0.813785798889585	-1	-0.432388638582305	0
90427	Bcl2 modifying factor	BMF	-1.42764311473401	-1	-1.1091732511958	-1	0.606224075706004	0
5914	retinoic acid receptor alpha	RARA	-0.345375870219872	0	-0.533274373169776	-1	-1.05298971855482	-1
3151	high mobility group nucleosomal binding domain 2	HMGN2	-0.398746050219783	-1	-0.742925019190245	-1	-0.790990068430617	-1
23344	extended synaptotagmin 1	ESYT1	-0.382299082726881	0	-0.836287774170071	-1	-0.719836964451371	-1
29090	translocase of inner mitochondrial membrane 21	TIMM21	-0.470650270018995	0	-0.536544154251123	0	-0.931559799522672	-1
6257	retinoid X receptor beta	RXRB	-0.674566045163473	-1	-0.747890248918859	-1	-0.516731705607151	-1
11198	SPT16 homolog, facilitates chromatin remodeling subunit	SUPT16H	-0.531949062343966	-1	-0.753338549891831	-1	-0.654213619936629	-1
440275	eukaryotic translation initiation factor 2 alpha kinase 4	EIF2AK4	-0.508360661452528	0	-0.870195750165122	-1	-0.564891302893875	0
22823	metal response element binding transcription factor 2	MTF2	-0.855654780533211	-1	-0.635734034057544	-1	-0.454746541571357	-1
26469	protein tyrosine phosphatase non-receptor type 18	PTPN18	-0.576770130400181	-1	-0.788808839917291	-1	-0.585154866102375	-1
51182	heat shock protein family A (Hsp70) member 14	HSPA14	-0.458815750444131	0	-0.690016630752449	-1	-0.802748286944034	-1
8336	H2A clustered histone 17	H2AC17	-0.779588284138347	-1	-0.754944250300166	-1	-0.420393627868458	0
5955	reticulocalbin 2	RCN2	-0.712985769837836	-1	-0.986248100413098	-1	-0.255714716785063	0
9057	solute carrier family 7 member 6	SLC7A6	-0.674506944864389	-1	-0.72081523489169	-1	-0.561616968061724	-1
11336	exocyst complex component 3	EXOC3	-0.592650152964957	-1	-0.813157412457524	-1	-0.556990466022546	-1
93974	ATP synthase inhibitory factor subunit 1	ATP5IF1	-0.409472996777499	0	-0.885847410161857	-1	-0.667811121307151	-1
79958	DENN domain containing 1C	DENND1C	-0.506598297135808	0	-0.853576133049842	-1	-0.603763408148954	0
2275	four and a half LIM domains 3	FHL3	-0.571584729667912	-1	-0.506277587623417	-1	-0.888654861368464	-1
11309	solute carrier organic anion transporter family member 2B1	SLCO2B1	-0.297820894267657	0	-0.638562432797947	-1	-1.03149326715929	-1
56672	A-kinase interacting protein 1	AKIP1	-0.700788295102104	-1	-0.848538235614907	-1	-0.424901457575279	0
65003	mitochondrial ribosomal protein L11	MRPL11	-0.32956861799509	0	-0.763828664643215	-1	-0.88190509349203	-1
4175	minichromosome maintenance complex component 6	MCM6	-0.35389149626031	0	-0.595546078556181	-1	-1.02932259909961	-1
4775	nuclear factor of activated T cells 3	NFATC3	-0.668718111317107	-1	-0.886055558252355	-1	-0.425129661113072	0
3396	mitochondrial ribosomal protein L58	MRPL58	-0.718065392650912	-1	-0.745984386634733	-1	-0.516129281914285	0
51112	trafficking protein particle complex 12	TRAPPC12	-0.628465714645248	-1	-0.914782362125035	-1	-0.438562763372428	0
9772	transmembrane protein 94	TMEM94	-0.645971178141664	-1	-1.04026006861794	-1	-0.298366413312655	0
57136	adipocyte plasma membrane associated protein	APMAP	-0.436381486715613	0	-0.867341661994306	-1	-0.681496750404818	-1
28966	sorting nexin 24	SNX24	-0.504690090208792	0	-0.799997512057375	-1	-0.682979907131653	-1
81603	tripartite motif containing 8	TRIM8	-0.671504813235128	-1	-0.934972272413571	-1	-0.381673957929126	0
55272	IMP U3 small nucleolar ribonucleoprotein 3	IMP3	-0.598339234538596	-1	-0.892763763821524	-1	-0.497483448137308	-1
10849	CD3e molecule associated protein	CD3EAP	-0.338068963235994	0	-0.715211358808716	-1	-0.93726026235062	-1
200845	potassium channel tetramerization domain containing 6	KCTD6	-0.733518983931681	-1	-0.481582144080356	-1	-0.775454620592161	-1
129285	protein phosphatase 1 regulatory subunit 21	PPP1R21	-0.910171002663711	-1	-0.977193372755918	-1	-0.104382610371159	0
5800	protein tyrosine phosphatase receptor type O	PTPRO	-0.372917488912583	0	-0.625672071246287	-1	-0.995121315856863	-1
7405	UV radiation resistance associated	UVRAG	-0.733131572484998	-1	-0.949348223604368	-1	-0.311357227131159	0
10296	macrophage erythroblast attacher	MAEA	-0.603454971123785	-1	-0.774655896356007	-1	-0.616255548904372	-1
11160	ER lipid raft associated 2	ERLIN2	-0.567948513223243	-1	-1.04897044503945	-1	-0.380776677640512	0
27236	ADP ribosylation factor interacting protein 1	ARFIP1	-0.652484250886447	-1	-0.73547697993787	-1	-0.610500887628113	-1
6404	selectin P ligand	SELPLG	-0.724403593015809	-1	-0.83803523021969	-1	-0.436144265085277	-1
25821	mitochondrial tRNA translation optimization 1	MTO1	-0.754500750491811	-1	-0.870098229577764	-1	-0.377613155439345	0
5106	phosphoenolpyruvate carboxykinase 2, mitochondrial	PCK2	-0.815611295002391	-1	-0.871986886791852	-1	-0.314644075407648	0
7046	transforming growth factor beta receptor 1	TGFBR1	-0.414244948518096	0	-0.851280953321794	-1	-0.736846475301604	-1
284325	chromosome 19 open reading frame 54	C19orf54	-0.818934040180457	-1	-0.990166492879414	-1	-0.193542760725927	0
9665	meiosis regulator and mRNA stability factor 1	MARF1	-1.20426403602388	-1	-0.900262855645394	-1	0.101186016631051	0
10007	glucosamine-6-phosphate deaminase 1	GNPDA1	-0.546132630570158	-1	-0.742379304052317	-1	-0.717509492501577	-1
50488	misshapen like kinase 1	MINK1	-0.739183659730736	-1	-0.979625291449203	-1	-0.287778538394585	0
121457	IKBKB interacting protein	IKBIP	-0.479497288331419	0	-0.787951748466577	-1	-0.739265968430436	-1
79902	nucleoporin 85	NUP85	-0.702360012238533	-1	-0.655864923464932	-1	-0.648838124116375	-1
51163	debranching RNA lariats 1	DBR1	-0.981026560425899	-1	-0.819107278179217	-1	-0.207271275508232	0
55262	microtubule associated protein 11	MAP11	-0.778945206944709	-1	-0.884606641714463	-1	-0.344423059571676	0
9500	MAGE family member D1	MAGED1	-0.216906271498077	0	-0.565325874523005	0	-1.22722637810078	-1
7770	zinc finger protein 227	ZNF227	-0.949024198446185	-1	-0.667688416506389	-1	-0.394301319156964	0
1636	angiotensin I converting enzyme	ACE	-0.402557572204177	0	-0.563532067462312	-1	-1.04616782450802	-1
8906	adaptor related protein complex 1 subunit gamma 2	AP1G2	-0.59385921341587	-1	-0.927870002832442	-1	-0.492920011291828	-1
9924	poly(A) specific ribonuclease subunit PAN2	PAN2	-0.599544653386257	-1	-0.992173583728308	-1	-0.423245711886958	0
56922	methylcrotonoyl-CoA carboxylase 1	MCCC1	-0.564007244280111	0	-0.81077344555333	-1	-0.640487801568055	0
112849	trans-L-3-hydroxyproline dehydratase	L3HYPDH	-0.621515077640321	-1	-0.675650195825462	-1	-0.718489569205007	-1
60625	DEAH-box helicase 35	DHX35	-0.368229180451127	0	-0.735624310586706	-1	-0.916001677956213	-1
84993	ubiquitin like 7	UBL7	-0.551928906622869	-1	-1.10039795165975	-1	-0.36967723216611	0
140461	ankyrin repeat and SOCS box containing 8	ASB8	-0.775493553351341	-1	-0.720778600380848	-1	-0.527390660763764	-1
5867	RAB4A, member RAS oncogene family	RAB4A	-0.566875834023502	-1	-0.709405173650623	-1	-0.747760115150831	-1
574406	ADAMTSL4 antisense RNA 1	ADAMTSL4-AS1	-0.395445485394353	0	-0.675993410358783	-1	-0.953230008673499	-1
9786	KIAA0586	KIAA0586	-0.677304329120226	-1	-0.80448754432483	-1	-0.544048920304126	-1
5162	pyruvate dehydrogenase E1 beta subunit	PDHB	-0.534132329167722	0	-0.886643843105558	-1	-0.606427043840469	-1
6293	VPS52 subunit of GARP complex	VPS52	-0.501671654467771	-1	-0.840568799726652	-1	-0.685848264949085	-1
51084	crystallin lambda 1	CRYL1	-0.334521113952984	0	-0.673740533116932	-1	-1.02009791968526	-1
84267	chromosome 9 open reading frame 64	C9orf64	-0.903026469937453	-1	-1.06645509026435	-1	-0.0610236766349992	0
64745	methyltransferase like 17	METTL17	-0.816263104908639	-1	-0.80102983207636	-1	-0.413458486805517	0
403	ADP ribosylation factor like GTPase 3	ARL3	-0.520852489579969	0	-1.02646765549104	-1	-0.484978916780772	0
79622	small nuclear ribonucleoprotein U11/U12 subunit 25	SNRNP25	-0.530672966178953	0	-0.857143610628219	-1	-0.644923952677692	0
84769	MPV17 mitochondrial inner membrane protein like 2	MPV17L2	-0.798613565899918	-1	-1.0873047338785	-1	-0.149147085427339	0
55174	integrator complex subunit 10	INTS10	-0.749445698311204	-1	-0.817215947480644	-1	-0.471676476935727	-1
6275	S100 calcium binding protein A4	S100A4	-0.247284855029791	0	-0.394684081423341	0	-1.39773257529104	-1
55830	glycosyltransferase 8 domain containing 1	GLT8D1	-0.75791553020402	-1	-0.847127582543825	-1	-0.435752868645315	-1
55650	phosphatidylinositol glycan anchor biosynthesis class V	PIGV	-1.13334144509482	-1	-0.911138512770961	-1	0.00202043722709888	0
55644	O-sialoglycoprotein endopeptidase	OSGEP	-0.378653076841317	0	-0.838719658581175	-1	-0.827276599115736	-1
9646	CTR9 homolog, Paf1/RNA polymerase II complex component	CTR9	-0.555335963397939	-1	-0.888488365354014	-1	-0.60098130305331	-1
55837	E2F associated phosphoprotein	EAPP	-0.874508820070254	-1	-0.744107482889916	-1	-0.427225709745748	-1
91408	basic transcription factor 3 like 4	BTF3L4	-0.488439407085526	-1	-0.777116496485029	-1	-0.780747825932892	-1
90317	zinc finger protein 616	ZNF616	-0.797660526470828	-1	-0.899405373829202	-1	-0.35068616846997	0
8367	H4 clustered histone 5	H4C5	-0.50997609214264	-1	-0.876665601568005	-1	-0.6663920499036	-1
56052	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase	ALG1	-0.563778348667183	0	-0.779401773174893	-1	-0.710509998243658	-1
10423	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	CDIPT	-0.709385545586358	-1	-0.888596875987915	-1	-0.455981342445982	0
8329	H2A clustered histone 13	H2AC13	-0.925732014829974	-1	-0.729801823393734	-1	-0.398436554570795	0
56172	ANKH inorganic pyrophosphate transport regulator	ANKH	0.539149009433434	0	-0.122261208567453	0	-2.47136543769647	-1
79174	cysteine rich with EGF like domains 2	CRELD2	-0.212073857063061	0	-0.464733372773573	0	-1.37775504038084	-1
